id,label
36014,False
36015,False
36016,True
36017,False
36018,False
36019,False
36020,False
36021,False
36022,False
36023,False
36024,False
36025,False
36026,False
36027,False
36028,False
36029,False
36030,False
36031,False
36032,True
36033,False
36034,False
36035,False
36036,True
36037,False
36038,False
36039,False
36040,False
36041,False
36042,False
36043,False
36044,False
36045,False
36046,False
36047,False
36048,False
36049,False
36050,False
36051,False
36052,False
36053,False
36054,False
36055,False
36056,False
36057,False
36058,False
36059,False
36060,False
36061,False
36062,False
36063,False
36064,False
36065,False
36066,False
36067,False
36068,False
36069,False
36070,False
36071,False
36072,False
36073,False
36074,False
36075,False
36076,False
36077,False
36078,False
36079,False
36080,False
36081,False
36082,False
36083,False
36084,False
36085,False
36086,False
36087,True
36088,False
36089,False
36090,False
36091,False
36092,False
36093,False
36094,False
36095,False
36096,False
36097,False
36098,False
36099,False
36100,False
36101,False
36102,False
36103,False
36104,False
36105,False
36106,False
36107,False
36108,False
36109,False
36110,False
36111,False
36112,False
36113,False
36114,False
36115,False
36116,False
36117,False
36118,False
36119,False
36120,False
36121,False
36122,False
36123,False
36124,False
36125,False
36126,False
36127,False
36128,False
36129,False
36130,False
36131,False
36132,False
36133,False
36134,False
36135,False
36136,False
36137,False
36138,False
36139,False
36140,False
36141,True
36142,False
36143,False
36144,False
36145,False
36146,False
36147,False
36148,False
36149,False
36150,False
36151,False
36152,False
36153,False
36154,False
36155,False
36156,False
36157,False
36158,False
36159,False
36160,False
36161,False
36162,False
36163,False
36164,False
36165,False
36166,False
36167,False
36168,False
36169,False
36170,False
36171,False
36172,True
36173,False
36174,False
36175,False
36176,False
36177,False
36178,False
36179,False
36180,False
36181,False
36182,False
36183,False
36184,True
36185,False
36186,False
36187,False
36188,False
36189,False
36190,False
36191,True
36192,False
36193,False
36194,False
36195,False
36196,False
36197,False
36198,False
36199,False
36200,False
36201,False
36202,False
36203,False
36204,False
36205,False
36206,True
36207,False
36208,True
36209,False
36210,False
36211,False
36212,False
36213,False
36214,False
36215,False
36216,False
36217,False
36218,True
36219,True
36220,False
36221,False
36222,False
36223,False
36224,False
36225,False
36226,False
36227,False
36228,False
36229,False
36230,False
36231,False
36232,True
36233,False
36234,False
36235,False
36236,False
36237,False
36238,False
36239,False
36240,False
36241,False
36242,False
36243,False
36244,False
36245,False
36246,True
36247,False
36248,False
36249,False
36250,False
36251,True
36252,False
36253,False
36254,False
36255,False
36256,False
36257,False
36258,False
36259,True
36260,False
36261,False
36262,False
36263,False
36264,False
36265,False
36266,False
36267,True
36268,False
36269,False
36270,True
36271,False
36272,False
36273,False
36274,False
36275,False
36276,False
36277,False
36278,False
36279,False
36280,False
36281,True
36282,False
36283,False
36284,False
36285,False
36286,False
36287,False
36288,False
36289,True
36290,False
36291,False
36292,False
36293,False
36294,False
36295,False
36296,False
36297,True
36298,False
36299,False
36300,False
36301,False
36302,False
36303,False
36304,False
36305,False
36306,False
36307,True
36308,False
36309,False
36310,True
36311,False
36312,False
36313,False
36314,False
36315,False
36316,False
36317,False
36318,False
36319,False
36320,False
36321,False
36322,False
36323,False
36324,True
36325,False
36326,False
36327,False
36328,False
36329,False
36330,False
36331,False
36332,False
36333,False
36334,False
36335,False
36336,False
36337,False
36338,False
36339,False
36340,False
36341,False
36342,False
36343,False
36344,False
36345,False
36346,False
36347,False
36348,False
36349,False
36350,False
36351,False
36352,False
36353,False
36354,False
36355,False
36356,False
36357,False
36358,False
36359,False
36360,False
36361,False
36362,False
36363,False
36364,False
36365,False
36366,False
36367,False
36368,False
36369,False
36370,False
36371,True
36372,False
36373,False
36374,False
36375,False
36376,False
36377,False
36378,False
36379,False
36380,False
36381,False
36382,False
36383,False
36384,False
36385,False
36386,False
36387,False
36388,False
36389,False
36390,False
36391,False
36392,False
36393,False
36394,False
36395,False
36396,False
36397,False
36398,False
36399,True
36400,False
36401,False
36402,False
36403,False
36404,False
36405,False
36406,False
36407,False
36408,False
36409,False
36410,False
36411,False
36412,False
36413,False
36414,False
36415,False
36416,False
36417,False
36418,False
36419,False
36420,False
36421,False
36422,False
36423,False
36424,False
36425,False
36426,False
36427,False
36428,False
36429,False
36430,False
36431,False
36432,False
36433,True
36434,False
36435,False
36436,True
36437,False
36438,False
36439,False
36440,False
36441,False
36442,False
36443,False
36444,False
36445,False
36446,False
36447,False
36448,False
36449,False
36450,False
36451,False
36452,False
36453,False
36454,False
36455,False
36456,False
36457,False
36458,False
36459,False
36460,False
36461,False
36462,False
36463,False
36464,False
36465,True
36466,False
36467,False
36468,False
36469,False
36470,False
36471,False
36472,False
36473,False
36474,False
36475,False
36476,False
36477,False
36478,False
36479,False
36480,False
36481,False
36482,False
36483,False
36484,False
36485,False
36486,False
36487,False
36488,False
36489,False
36490,False
36491,False
36492,False
36493,False
36494,False
36495,False
36496,False
36497,False
36498,False
36499,False
36500,False
36501,False
36502,False
36503,False
36504,False
36505,False
36506,False
36507,False
36508,False
36509,False
36510,False
36511,False
36512,False
36513,False
36514,False
36515,False
36516,False
36517,False
36518,False
36519,False
36520,False
36521,False
36522,False
36523,False
36524,False
36525,True
36526,False
36527,True
36528,False
36529,True
36530,False
36531,False
36532,False
36533,True
36534,False
36535,False
36536,False
36537,False
36538,False
36539,False
36540,False
36541,False
36542,False
36543,False
36544,False
36545,False
36546,False
36547,False
36548,False
36549,False
36550,False
36551,False
36552,False
36553,False
36554,False
36555,True
36556,False
36557,False
36558,False
36559,False
36560,False
36561,False
36562,False
36563,False
36564,False
36565,False
36566,False
36567,False
36568,False
36569,False
36570,False
36571,False
36572,False
36573,False
36574,False
36575,False
36576,False
36577,False
36578,False
36579,False
36580,False
36581,True
36582,False
36583,False
36584,False
36585,False
36586,False
36587,False
36588,False
36589,False
36590,False
36591,True
36592,False
36593,False
36594,False
36595,False
36596,False
36597,False
36598,False
36599,False
36600,False
36601,False
36602,False
36603,False
36604,False
36605,False
36606,False
36607,False
36608,False
36609,False
36610,False
36611,False
36612,False
36613,False
36614,False
36615,False
36616,False
36617,False
36618,True
36619,True
36620,False
36621,False
36622,False
36623,False
36624,False
36625,False
36626,False
36627,False
36628,False
36629,False
36630,False
36631,False
36632,False
36633,False
36634,False
36635,False
36636,False
36637,False
36638,False
36639,False
36640,False
36641,False
36642,False
36643,False
36644,False
36645,False
36646,False
36647,True
36648,False
36649,False
36650,False
36651,False
36652,False
36653,False
36654,False
36655,False
36656,False
36657,False
36658,False
36659,False
36660,False
36661,False
36662,False
36663,False
36664,False
36665,False
36666,False
36667,False
36668,True
36669,False
36670,False
36671,False
36672,False
36673,False
36674,False
36675,False
36676,False
36677,False
36678,False
36679,False
36680,False
36681,False
36682,False
36683,False
36684,False
36685,False
36686,False
36687,False
36688,False
36689,False
36690,False
36691,False
36692,False
36693,False
36694,False
36695,False
36696,False
36697,False
36698,False
36699,False
36700,False
36701,False
36702,False
36703,False
36704,False
36705,False
36706,True
36707,False
36708,False
36709,False
36710,False
36711,False
36712,False
36713,False
36714,False
36715,False
36716,False
36717,False
36718,False
36719,False
36720,False
36721,True
36722,False
36723,False
36724,False
36725,False
36726,False
36727,False
36728,False
36729,False
36730,False
36731,False
36732,False
36733,False
36734,False
36735,False
36736,False
36737,False
36738,False
36739,False
36740,False
36741,False
36742,False
36743,False
36744,False
36745,False
36746,False
36747,False
36748,True
36749,False
36750,False
36751,False
36752,False
36753,False
36754,False
36755,False
36756,False
36757,False
36758,False
36759,False
36760,False
36761,False
36762,False
36763,False
36764,False
36765,False
36766,True
36767,False
36768,False
36769,False
36770,False
36771,False
36772,False
36773,False
36774,False
36775,False
36776,False
36777,False
36778,False
36779,False
36780,False
36781,False
36782,False
36783,False
36784,False
36785,False
36786,False
36787,False
36788,False
36789,True
36790,False
36791,False
36792,False
36793,False
36794,False
36795,False
36796,False
36797,False
36798,False
36799,False
36800,False
36801,False
36802,False
36803,False
36804,False
36805,False
36806,False
36807,False
36808,False
36809,False
36810,False
36811,False
36812,False
36813,False
36814,False
36815,False
36816,False
36817,False
36818,False
36819,False
36820,False
36821,False
36822,False
36823,False
36824,False
36825,False
36826,False
36827,False
36828,False
36829,True
36830,False
36831,False
36832,False
36833,True
36834,False
36835,False
36836,False
36837,False
36838,False
36839,True
36840,False
36841,False
36842,False
36843,False
36844,False
36845,False
36846,False
36847,False
36848,False
36849,False
36850,True
36851,False
36852,False
36853,False
36854,False
36855,False
36856,False
36857,False
36858,False
36859,False
36860,False
36861,False
36862,False
36863,False
36864,False
36865,False
36866,False
36867,False
36868,False
36869,False
36870,False
36871,False
36872,False
36873,False
36874,False
36875,False
36876,False
36877,False
36878,False
36879,False
36880,False
36881,False
36882,False
36883,False
36884,False
36885,False
36886,False
36887,False
36888,False
36889,False
36890,True
36891,False
36892,False
36893,False
36894,False
36895,False
36896,False
36897,False
36898,True
36899,False
36900,False
36901,False
36902,False
36903,False
36904,False
36905,False
36906,False
36907,False
36908,False
36909,False
36910,False
36911,False
36912,False
36913,False
36914,False
36915,False
36916,False
36917,False
36918,False
36919,False
36920,False
36921,False
36922,False
36923,False
36924,False
36925,False
36926,False
36927,False
36928,False
36929,False
36930,False
36931,False
36932,False
36933,False
36934,False
36935,False
36936,False
36937,False
36938,False
36939,False
36940,False
36941,False
36942,False
36943,False
36944,False
36945,False
36946,False
36947,False
36948,False
36949,False
36950,False
36951,False
36952,False
36953,False
36954,False
36955,False
36956,False
36957,False
36958,False
36959,False
36960,False
36961,False
36962,False
36963,False
36964,False
36965,False
36966,False
36967,True
36968,True
36969,False
36970,False
36971,False
36972,False
36973,False
36974,False
36975,False
36976,False
36977,False
36978,False
36979,False
36980,True
36981,False
36982,True
36983,False
36984,False
36985,False
36986,False
36987,False
36988,False
36989,False
36990,False
36991,False
36992,False
36993,False
36994,False
36995,False
36996,False
36997,False
36998,False
36999,False
37000,False
37001,False
37002,False
37003,False
37004,False
37005,False
37006,False
37007,False
37008,False
37009,False
37010,False
37011,False
37012,False
37013,False
37014,False
37015,False
37016,False
37017,False
37018,False
37019,False
37020,False
37021,False
37022,False
37023,False
37024,False
37025,False
37026,False
37027,False
37028,False
37029,False
37030,False
37031,True
37032,False
37033,True
37034,False
37035,False
37036,False
37037,False
37038,False
37039,True
37040,False
37041,False
37042,False
37043,False
37044,False
37045,False
37046,False
37047,False
37048,False
37049,False
37050,False
37051,False
37052,False
37053,False
37054,False
37055,True
37056,False
37057,False
37058,False
37059,False
37060,False
37061,False
37062,False
37063,False
37064,False
37065,False
37066,False
37067,False
37068,False
37069,False
37070,False
37071,False
37072,False
37073,False
37074,False
37075,False
37076,False
37077,False
37078,False
37079,False
37080,False
37081,False
37082,False
37083,False
37084,False
37085,False
37086,False
37087,False
37088,True
37089,False
37090,True
37091,True
37092,False
37093,False
37094,False
37095,False
37096,False
37097,False
37098,False
37099,False
37100,False
37101,False
37102,False
37103,False
37104,False
37105,False
37106,False
37107,False
37108,False
37109,False
37110,False
37111,False
37112,False
37113,False
37114,False
37115,False
37116,False
37117,False
37118,False
37119,False
37120,False
37121,False
37122,False
37123,False
37124,False
37125,False
37126,False
37127,False
37128,False
37129,False
37130,False
37131,False
37132,True
37133,False
37134,False
37135,False
37136,False
37137,False
37138,False
37139,False
37140,False
37141,False
37142,False
37143,False
37144,True
37145,False
37146,False
37147,False
37148,False
37149,False
37150,False
37151,False
37152,False
37153,False
37154,False
37155,False
37156,False
37157,False
37158,False
37159,False
37160,False
37161,False
37162,False
37163,False
37164,False
37165,False
37166,False
37167,False
37168,False
37169,False
37170,False
37171,False
37172,False
37173,False
37174,False
37175,False
37176,False
37177,False
37178,False
37179,False
37180,False
37181,False
37182,False
37183,False
37184,False
37185,False
37186,False
37187,False
37188,False
37189,True
37190,False
37191,False
37192,False
37193,False
37194,False
37195,False
37196,False
37197,False
37198,False
37199,False
37200,False
37201,False
37202,False
37203,False
37204,True
37205,False
37206,False
37207,False
37208,False
37209,False
37210,False
37211,False
37212,False
37213,False
37214,False
37215,False
37216,False
37217,False
37218,False
37219,False
37220,False
37221,False
37222,False
37223,False
37224,False
37225,False
37226,False
37227,False
37228,False
37229,False
37230,False
37231,False
37232,False
37233,False
37234,False
37235,True
37236,False
37237,False
37238,False
37239,False
37240,False
37241,False
37242,False
37243,False
37244,False
37245,False
37246,False
37247,True
37248,True
37249,True
37250,True
37251,False
37252,False
37253,False
37254,False
37255,False
37256,False
37257,False
37258,False
37259,False
37260,False
37261,False
37262,False
37263,False
37264,False
37265,False
37266,False
37267,False
37268,False
37269,False
37270,False
37271,False
37272,False
37273,False
37274,False
37275,False
37276,False
37277,False
37278,False
37279,True
37280,False
37281,True
37282,False
37283,False
37284,False
37285,False
37286,False
37287,False
37288,False
37289,False
37290,False
37291,False
37292,True
37293,False
37294,False
37295,False
37296,False
37297,False
37298,False
37299,False
37300,False
37301,False
37302,False
37303,False
37304,False
37305,False
37306,False
37307,False
37308,True
37309,False
37310,False
37311,True
37312,False
37313,False
37314,False
37315,False
37316,True
37317,True
37318,False
37319,False
37320,False
37321,True
37322,False
37323,False
37324,False
37325,False
37326,False
37327,False
37328,False
37329,False
37330,False
37331,False
37332,False
37333,True
37334,False
37335,False
37336,False
37337,False
37338,False
37339,False
37340,False
37341,False
37342,False
37343,False
37344,False
37345,False
37346,False
37347,False
37348,True
37349,False
37350,False
37351,False
37352,False
37353,False
37354,False
37355,False
37356,False
37357,False
37358,False
37359,False
37360,False
37361,False
37362,False
37363,False
37364,False
37365,False
37366,False
37367,False
37368,False
37369,False
37370,False
37371,False
37372,True
37373,False
37374,False
37375,False
37376,False
37377,False
37378,False
37379,False
37380,False
37381,False
37382,False
37383,False
37384,False
37385,False
37386,False
37387,False
37388,False
37389,False
37390,False
37391,True
37392,False
37393,False
37394,False
37395,False
37396,False
37397,False
37398,False
37399,False
37400,False
37401,False
37402,False
37403,False
37404,False
37405,True
37406,False
37407,False
37408,False
37409,False
37410,False
37411,False
37412,False
37413,False
37414,False
37415,False
37416,False
37417,False
37418,True
37419,False
37420,False
37421,False
37422,False
37423,False
37424,False
37425,False
37426,False
37427,False
37428,False
37429,False
37430,False
37431,False
37432,False
37433,False
37434,False
37435,False
37436,False
37437,False
37438,False
37439,True
37440,False
37441,False
37442,False
37443,False
37444,False
37445,False
37446,False
37447,True
37448,False
37449,False
37450,False
37451,False
37452,False
37453,False
37454,False
37455,False
37456,False
37457,False
37458,False
37459,False
37460,False
37461,False
37462,False
37463,False
37464,False
37465,False
37466,False
37467,False
37468,False
37469,False
37470,False
37471,False
37472,False
37473,False
37474,False
37475,False
37476,False
37477,False
37478,False
37479,False
37480,False
37481,False
37482,False
37483,False
37484,False
37485,False
37486,False
37487,False
37488,False
37489,False
37490,False
37491,True
37492,False
37493,False
37494,False
37495,True
37496,False
37497,False
37498,False
37499,False
37500,False
37501,False
37502,False
37503,False
37504,False
37505,False
37506,False
37507,False
37508,False
37509,False
37510,False
37511,False
37512,False
37513,False
37514,True
37515,False
37516,False
37517,False
37518,False
37519,False
37520,False
37521,False
37522,False
37523,False
37524,False
37525,False
37526,False
37527,False
37528,False
37529,False
37530,False
37531,False
37532,False
37533,False
37534,False
37535,False
37536,False
37537,False
37538,False
37539,True
37540,False
37541,False
37542,False
37543,False
37544,False
37545,False
37546,False
37547,True
37548,False
37549,False
37550,False
37551,False
37552,False
37553,False
37554,False
37555,False
37556,False
37557,False
37558,False
37559,False
37560,False
37561,False
37562,False
37563,False
37564,False
37565,False
37566,True
37567,False
37568,False
37569,False
37570,False
37571,False
37572,False
37573,False
37574,False
37575,False
37576,False
37577,True
37578,False
37579,False
37580,False
37581,False
37582,False
37583,False
37584,False
37585,False
37586,False
37587,False
37588,False
37589,False
37590,False
37591,False
37592,False
37593,False
37594,False
37595,False
37596,False
37597,False
37598,False
37599,True
37600,False
37601,False
37602,False
37603,False
37604,False
37605,False
37606,False
37607,False
37608,False
37609,False
37610,False
37611,False
37612,False
37613,False
37614,False
37615,False
37616,False
37617,True
37618,False
37619,False
37620,False
37621,False
37622,False
37623,False
37624,False
37625,False
37626,False
37627,False
37628,False
37629,False
37630,False
37631,True
37632,True
37633,False
37634,False
37635,False
37636,False
37637,False
37638,False
37639,False
37640,True
37641,False
37642,False
37643,False
37644,False
37645,False
37646,False
37647,False
37648,False
37649,False
37650,False
37651,False
37652,False
37653,False
37654,False
37655,False
37656,False
37657,False
37658,False
37659,False
37660,False
37661,False
37662,False
37663,False
37664,False
37665,False
37666,False
37667,False
37668,False
37669,False
37670,False
37671,False
37672,False
37673,False
37674,False
37675,False
37676,False
37677,False
37678,False
37679,False
37680,False
37681,False
37682,True
37683,False
37684,False
37685,True
37686,False
37687,False
37688,True
37689,False
37690,False
37691,False
37692,False
37693,False
37694,False
37695,False
37696,False
37697,False
37698,False
37699,False
37700,False
37701,False
37702,False
37703,False
37704,False
37705,False
37706,False
37707,False
37708,False
37709,False
37710,False
37711,False
37712,False
37713,False
37714,False
37715,False
37716,False
37717,False
37718,False
37719,True
37720,False
37721,False
37722,False
37723,False
37724,False
37725,False
37726,True
37727,False
37728,False
37729,False
37730,False
37731,False
37732,False
37733,False
37734,False
37735,False
37736,False
37737,False
37738,False
37739,False
37740,False
37741,False
37742,False
37743,False
37744,False
37745,True
37746,False
37747,False
37748,False
37749,False
37750,False
37751,False
37752,False
37753,False
37754,False
37755,False
37756,False
37757,False
37758,False
37759,True
37760,False
37761,False
37762,False
37763,True
37764,False
37765,False
37766,False
37767,False
37768,False
37769,False
37770,False
37771,False
37772,True
37773,False
37774,False
37775,False
37776,False
37777,False
37778,False
37779,False
37780,True
37781,False
37782,False
37783,False
37784,False
37785,False
37786,False
37787,False
37788,False
37789,False
37790,False
37791,False
37792,False
37793,False
37794,False
37795,False
37796,False
37797,False
37798,False
37799,False
37800,False
37801,False
37802,False
37803,False
37804,False
37805,False
37806,False
37807,False
37808,False
37809,True
37810,False
37811,True
37812,False
37813,False
37814,False
37815,False
37816,False
37817,False
37818,False
37819,False
37820,False
37821,False
37822,False
37823,False
37824,False
37825,False
37826,False
37827,False
37828,False
37829,False
37830,False
37831,False
37832,True
37833,False
37834,False
37835,False
37836,False
37837,False
37838,True
37839,False
37840,False
37841,False
37842,False
37843,False
37844,False
37845,False
37846,False
37847,False
37848,False
37849,False
37850,False
37851,False
37852,False
37853,False
37854,False
37855,False
37856,False
37857,False
37858,False
37859,False
37860,False
37861,False
37862,False
37863,False
37864,False
37865,False
37866,False
37867,False
37868,False
37869,False
37870,False
37871,False
37872,False
37873,False
37874,False
37875,False
37876,False
37877,False
37878,False
37879,False
37880,False
37881,False
37882,False
37883,False
37884,False
37885,False
37886,False
37887,False
37888,False
37889,False
37890,False
37891,False
37892,False
37893,False
37894,False
37895,False
37896,False
37897,False
37898,True
37899,False
37900,False
37901,False
37902,False
37903,False
37904,False
37905,False
37906,False
37907,False
37908,False
37909,False
37910,False
37911,False
37912,False
37913,False
37914,False
37915,False
37916,False
37917,False
37918,False
37919,False
37920,False
37921,False
37922,False
37923,False
37924,False
37925,True
37926,False
37927,False
37928,False
37929,False
37930,False
37931,False
37932,False
37933,False
37934,False
37935,False
37936,False
37937,False
37938,False
37939,False
37940,False
37941,False
37942,False
37943,False
37944,True
37945,False
37946,False
37947,False
37948,False
37949,False
37950,False
37951,False
37952,False
37953,False
37954,False
37955,False
37956,False
37957,False
37958,False
37959,False
37960,False
37961,True
37962,False
37963,False
37964,False
37965,False
37966,False
37967,False
37968,False
37969,False
37970,False
37971,False
37972,False
37973,False
37974,False
37975,False
37976,False
37977,False
37978,False
37979,False
37980,False
37981,False
37982,False
37983,True
37984,False
37985,False
37986,False
37987,False
37988,False
37989,False
37990,False
37991,False
37992,False
37993,False
37994,False
37995,False
37996,False
37997,False
37998,False
37999,False
38000,False
38001,False
38002,False
38003,False
38004,False
38005,False
38006,False
38007,False
38008,False
38009,False
38010,False
38011,False
38012,False
38013,False
38014,False
38015,True
38016,False
38017,False
38018,False
38019,False
38020,False
38021,False
38022,False
38023,False
38024,False
38025,False
38026,False
38027,False
38028,False
38029,False
38030,False
38031,False
38032,False
38033,False
38034,True
38035,False
38036,False
38037,False
38038,False
38039,False
38040,True
38041,False
38042,False
38043,False
38044,False
38045,False
38046,False
38047,False
38048,False
38049,False
38050,True
38051,False
38052,True
38053,False
38054,False
38055,False
38056,False
38057,False
38058,False
38059,False
38060,False
38061,False
38062,False
38063,False
38064,False
38065,False
38066,True
38067,False
38068,False
38069,False
38070,False
38071,False
38072,False
38073,False
38074,False
38075,False
38076,False
38077,True
38078,False
38079,False
38080,False
38081,False
38082,False
38083,False
38084,False
38085,False
38086,False
38087,False
38088,False
38089,False
38090,False
38091,False
38092,True
38093,False
38094,False
38095,False
38096,False
38097,False
38098,False
38099,False
38100,False
38101,False
38102,False
38103,False
38104,False
38105,False
38106,False
38107,False
38108,False
38109,False
38110,False
38111,False
38112,False
38113,False
38114,False
38115,False
38116,False
38117,False
38118,False
38119,False
38120,True
38121,False
38122,False
38123,False
38124,False
38125,False
38126,False
38127,False
38128,False
38129,False
38130,False
38131,False
38132,False
38133,False
38134,False
38135,False
38136,False
38137,False
38138,False
38139,False
38140,False
38141,False
38142,False
38143,False
38144,False
38145,False
38146,False
38147,True
38148,False
38149,False
38150,False
38151,False
38152,False
38153,False
38154,False
38155,False
38156,False
38157,False
38158,False
38159,False
38160,False
38161,False
38162,False
38163,False
38164,False
38165,False
38166,False
38167,False
38168,False
38169,False
38170,False
38171,False
38172,False
38173,False
38174,False
38175,False
38176,False
38177,False
38178,False
38179,False
38180,False
38181,False
38182,False
38183,False
38184,False
38185,False
38186,False
38187,False
38188,False
38189,False
38190,False
38191,False
38192,False
38193,False
38194,False
38195,False
38196,False
38197,False
38198,False
38199,False
38200,False
38201,False
38202,False
38203,False
38204,False
38205,False
38206,False
38207,False
38208,False
38209,False
38210,False
38211,False
38212,False
38213,False
38214,False
38215,False
38216,True
38217,False
38218,False
38219,False
38220,False
38221,False
38222,False
38223,False
38224,False
38225,False
38226,False
38227,False
38228,False
38229,False
38230,False
38231,False
38232,False
38233,False
38234,False
38235,False
38236,False
38237,False
38238,False
38239,False
38240,False
38241,False
38242,False
38243,False
38244,False
38245,False
38246,False
38247,False
38248,False
38249,False
38250,False
38251,False
38252,False
38253,False
38254,False
38255,False
38256,True
38257,False
38258,False
38259,False
38260,False
38261,False
38262,False
38263,False
38264,False
38265,False
38266,False
38267,False
38268,False
38269,False
38270,False
38271,False
38272,False
38273,False
38274,False
38275,False
38276,False
38277,False
38278,False
38279,False
38280,False
38281,False
38282,False
38283,False
38284,False
38285,False
38286,False
38287,False
38288,False
38289,False
38290,False
38291,False
38292,False
38293,False
38294,False
38295,False
38296,False
38297,False
38298,False
38299,True
38300,False
38301,False
38302,False
38303,False
38304,False
38305,False
38306,False
38307,False
38308,False
38309,False
38310,False
38311,False
38312,False
38313,False
38314,False
38315,False
38316,False
38317,False
38318,False
38319,False
38320,False
38321,False
38322,False
38323,False
38324,False
38325,False
38326,False
38327,False
38328,False
38329,False
38330,True
38331,True
38332,False
38333,False
38334,False
38335,False
38336,False
38337,False
38338,False
38339,False
38340,False
38341,False
38342,False
38343,False
38344,False
38345,False
38346,False
38347,False
38348,False
38349,False
38350,False
38351,False
38352,False
38353,False
38354,False
38355,False
38356,True
38357,False
38358,False
38359,False
38360,False
38361,False
38362,False
38363,False
38364,False
38365,True
38366,False
38367,False
38368,False
38369,False
38370,False
38371,False
38372,False
38373,False
38374,False
38375,False
38376,False
38377,False
38378,False
38379,False
38380,False
38381,False
38382,False
38383,False
38384,False
38385,False
38386,False
38387,False
38388,False
38389,False
38390,False
38391,False
38392,True
38393,False
38394,False
38395,True
38396,False
38397,False
38398,False
38399,False
38400,True
38401,False
38402,False
38403,False
38404,True
38405,True
38406,False
38407,False
38408,False
38409,False
38410,False
38411,False
38412,False
38413,False
38414,False
38415,False
38416,False
38417,False
38418,False
38419,False
38420,False
38421,False
38422,True
38423,False
38424,False
38425,False
38426,False
38427,False
38428,False
38429,False
38430,False
38431,False
38432,True
38433,False
38434,True
38435,False
38436,False
38437,False
38438,False
38439,False
38440,False
38441,False
38442,False
38443,False
38444,False
38445,False
38446,False
38447,False
38448,False
38449,False
38450,False
38451,False
38452,False
38453,False
38454,False
38455,False
38456,False
38457,False
38458,False
38459,True
38460,False
38461,False
38462,True
38463,False
38464,False
38465,False
38466,True
38467,False
38468,False
38469,False
38470,False
38471,False
38472,False
38473,False
38474,False
38475,False
38476,False
38477,False
38478,False
38479,False
38480,False
38481,False
38482,False
38483,True
38484,False
38485,False
38486,False
38487,False
38488,False
38489,False
38490,False
38491,False
38492,False
38493,False
38494,True
38495,False
38496,False
38497,False
38498,False
38499,False
38500,False
38501,False
38502,False
38503,False
38504,False
38505,False
38506,False
38507,False
38508,False
38509,False
38510,False
38511,False
38512,False
38513,True
38514,False
38515,False
38516,False
38517,False
38518,False
38519,False
38520,False
38521,False
38522,False
38523,False
38524,False
38525,True
38526,False
38527,False
38528,False
38529,False
38530,False
38531,False
38532,False
38533,False
38534,False
38535,False
38536,False
38537,False
38538,False
38539,False
38540,False
38541,False
38542,False
38543,False
38544,False
38545,False
38546,False
38547,False
38548,False
38549,False
38550,False
38551,False
38552,False
38553,False
38554,False
38555,False
38556,False
38557,False
38558,True
38559,False
38560,False
38561,False
38562,False
38563,False
38564,False
38565,False
38566,False
38567,False
38568,False
38569,False
38570,True
38571,False
38572,False
38573,False
38574,False
38575,False
38576,False
38577,False
38578,False
38579,False
38580,False
38581,False
38582,False
38583,False
38584,False
38585,False
38586,False
38587,False
38588,False
38589,False
38590,False
38591,False
38592,False
38593,False
38594,False
38595,False
38596,False
38597,False
38598,False
38599,False
38600,False
38601,False
38602,False
38603,False
38604,False
38605,False
38606,False
38607,False
38608,False
38609,False
38610,True
38611,False
38612,False
38613,False
38614,False
38615,False
38616,False
38617,False
38618,False
38619,False
38620,False
38621,False
38622,False
38623,False
38624,False
38625,False
38626,False
38627,True
38628,False
38629,False
38630,False
38631,False
38632,False
38633,False
38634,False
38635,False
38636,False
38637,False
38638,False
38639,False
38640,False
38641,False
38642,False
38643,False
38644,False
38645,False
38646,False
38647,False
38648,False
38649,False
38650,False
38651,False
38652,False
38653,False
38654,False
38655,False
38656,False
38657,False
38658,False
38659,False
38660,False
38661,False
38662,False
38663,False
38664,False
38665,False
38666,True
38667,False
38668,False
38669,False
38670,False
38671,False
38672,False
38673,False
38674,False
38675,False
38676,False
38677,False
38678,False
38679,False
38680,False
38681,False
38682,False
38683,False
38684,False
38685,False
38686,False
38687,False
38688,False
38689,False
38690,False
38691,False
38692,False
38693,False
38694,False
38695,False
38696,False
38697,False
38698,False
38699,False
38700,False
38701,False
38702,False
38703,False
38704,True
38705,False
38706,False
38707,False
38708,True
38709,False
38710,False
38711,False
38712,False
38713,False
38714,False
38715,False
38716,False
38717,False
38718,False
38719,False
38720,True
38721,False
38722,False
38723,False
38724,False
38725,False
38726,False
38727,False
38728,False
38729,True
38730,False
38731,False
38732,False
38733,False
38734,False
38735,False
38736,False
38737,False
38738,False
38739,False
38740,False
38741,False
38742,False
38743,False
38744,True
38745,False
38746,False
38747,False
38748,False
38749,False
38750,False
38751,False
38752,False
38753,False
38754,False
38755,False
38756,False
38757,False
38758,False
38759,False
38760,False
38761,False
38762,False
38763,False
38764,False
38765,False
38766,False
38767,False
38768,False
38769,False
38770,False
38771,False
38772,False
38773,False
38774,False
38775,False
38776,False
38777,False
38778,False
38779,False
38780,False
38781,False
38782,False
38783,False
38784,False
38785,False
38786,False
38787,False
38788,False
38789,False
38790,False
38791,False
38792,False
38793,False
38794,False
38795,False
38796,False
38797,False
38798,False
38799,True
38800,False
38801,False
38802,False
38803,False
38804,False
38805,False
38806,False
38807,True
38808,False
38809,False
38810,True
38811,False
38812,False
